

Measurement ID;3541
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00002
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
4/27/2017 12:32:55 PM;37;EIS;03:40:56.495;00:00:21.604;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;4.10135;21.05071;9.09567;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99733;0.43491;22.93171;23.36838;25.00000;25.00000;26.64191;
4/27/2017 12:33:05 PM;37;EIS;03:41:07.372;00:00:32.481;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;4.10171;20.66926;6.91947;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.94907;0.43542;21.79673;18.50905;25.00000;25.00000;26.64191;
4/27/2017 12:33:16 PM;37;EIS;03:41:18.318;00:00:43.427;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;4.09962;20.43857;5.00081;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.96423;0.45825;21.04146;13.74873;25.00000;25.00000;26.63070;
4/27/2017 12:33:27 PM;37;EIS;03:41:29.168;00:00:54.277;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;4.10178;20.37727;3.35276;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98073;0.47490;20.65125;9.34341;25.00000;25.00000;26.64191;
4/27/2017 12:33:38 PM;37;EIS;03:41:40.183;00:01:05.292;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;4.10176;20.45511;2.09557;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99524;0.48401;20.56217;5.84937;25.00000;25.00000;26.64191;
4/27/2017 12:33:50 PM;37;EIS;03:41:52.134;00:01:17.243;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;4.10183;20.61236;1.17227;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00377;0.48619;20.64567;3.25504;25.00000;25.00000;26.64191;
4/27/2017 12:34:01 PM;37;EIS;03:42:03.185;00:01:28.294;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;4.10671;20.84521;0.38523;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00960;0.48425;20.84877;1.05874;25.00000;25.00000;26.64191;
4/27/2017 12:34:12 PM;37;EIS;03:42:14.365;00:01:39.474;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;4.09470;21.11902;-0.21692;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00960;0.47964;21.12014;-0.58847;25.00000;25.00000;26.64191;
4/27/2017 12:34:24 PM;37;EIS;03:42:25.580;00:01:50.689;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;4.10637;21.42502;-0.69704;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01481;0.47340;21.43635;-1.86339;25.00000;25.00000;26.63070;
4/27/2017 12:34:35 PM;37;EIS;03:42:36.967;00:02:02.076;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;4.09301;21.75692;-1.07987;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01612;0.46646;21.78371;-2.84146;25.00000;25.00000;26.63070;
4/27/2017 12:34:47 PM;37;EIS;03:42:48.653;00:02:13.762;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;4.10854;22.12081;-1.39686;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01734;0.45899;22.16487;-3.61324;25.00000;25.00000;26.63070;
4/27/2017 12:34:59 PM;37;EIS;03:43:00.684;00:02:25.793;2;1;Pan_5pulse_EISSOC;4.09970;0.00000;-0.14501;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;4.09459;22.49930;-1.65090;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01770;0.45111;22.55979;-4.19659;25.00000;25.00000;26.63070;
