

Measurement ID;3623
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;5/22/2017 8:47:26 AM
End Time;5/30/2017 7:42:20 AM
Test section;EIS00005
Comment;0degC EIS vs SOC
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
5/23/2017 10:09:24 AM;51;EIS;15:05:31.146;00:00:21.381;3;1;Pan_5pulse_EIS_0dC;3.79151;0.00000;-0.87000;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.79335;23.94914;7.93365;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99361;0.39384;25.22904;18.32852;0.00000;0.00000;1.89419;
5/23/2017 10:09:35 AM;51;EIS;15:05:42.027;00:00:32.262;3;1;Pan_5pulse_EIS_0dC;3.79151;0.00000;-0.87000;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.79489;23.66240;5.80007;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.96431;0.39581;24.36288;13.77265;0.00000;0.00000;1.91660;
5/23/2017 10:09:45 AM;51;EIS;15:05:52.692;00:00:42.927;3;1;Pan_5pulse_EIS_0dC;3.79151;0.00000;-0.87000;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.79217;23.53781;3.87410;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.97814;0.41004;23.85450;9.34655;0.00000;0.00000;1.89419;
5/23/2017 10:09:56 AM;51;EIS;15:06:03.434;00:00:53.669;3;1;Pan_5pulse_EIS_0dC;3.79151;0.00000;-0.87000;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.79639;23.60588;2.15949;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99306;0.41894;23.70445;5.22694;0.00000;0.00000;1.90540;
5/23/2017 10:10:07 AM;51;EIS;15:06:14.298;00:01:04.533;3;1;Pan_5pulse_EIS_0dC;3.79151;0.00000;-0.87000;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.79805;23.83732;0.79259;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00575;0.42169;23.85049;1.90438;0.00000;0.00000;1.90540;
5/23/2017 10:10:18 AM;51;EIS;15:06:24.993;00:01:15.228;3;1;Pan_5pulse_EIS_0dC;3.79151;0.00000;-0.87000;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.79893;24.16855;-0.27024;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01318;0.41919;24.17006;-0.64062;0.00000;0.00000;1.90540;
5/23/2017 10:10:29 AM;51;EIS;15:06:35.816;00:01:26.051;3;1;Pan_5pulse_EIS_0dC;3.79151;0.00000;-0.87000;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.78866;24.62713;-1.24204;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01318;0.41367;24.65843;-2.88720;0.00000;0.00000;1.90540;
5/23/2017 10:10:40 AM;51;EIS;15:06:46.817;00:01:37.052;3;1;Pan_5pulse_EIS_0dC;3.79151;0.00000;-0.87000;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.79386;25.16769;-2.05510;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02393;0.40549;25.25146;-4.66819;0.00000;0.00000;2.10714;
5/23/2017 10:10:51 AM;51;EIS;15:06:57.860;00:01:48.095;3;1;Pan_5pulse_EIS_0dC;3.79216;0.00000;-0.87000;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.80213;25.78913;-2.77011;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02707;0.39598;25.93748;-6.13085;0.00000;0.00000;1.90540;
5/23/2017 10:11:02 AM;51;EIS;15:07:09.117;00:01:59.352;3;1;Pan_5pulse_EIS_0dC;3.79216;0.00000;-0.87000;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.78991;26.48919;-3.40645;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02963;0.38552;26.70732;-7.32790;0.00000;0.00000;1.89419;
