

Measurement ID;3576
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00010
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
5/5/2017 7:50:12 PM;53;EIS;35:31:07.090;00:00:21.650;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.50416;23.09944;8.24981;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99770;0.40675;24.52842;19.65384;0.00000;0.00000;12.20574;
5/5/2017 7:50:23 PM;53;EIS;35:31:17.911;00:00:32.471;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.50181;22.80334;6.12104;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.96127;0.40714;23.61058;15.02556;0.00000;0.00000;12.22815;
5/5/2017 7:50:35 PM;53;EIS;35:31:29.614;00:00:44.174;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.50141;22.66436;4.22477;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.96127;0.42313;23.05476;10.55909;0.00000;0.00000;12.22815;
5/5/2017 7:50:46 PM;53;EIS;35:31:40.581;00:00:55.141;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.50168;22.70272;2.56618;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99039;0.43348;22.84729;6.44900;0.00000;0.00000;12.22815;
5/5/2017 7:50:56 PM;53;EIS;35:31:51.548;00:01:06.108;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.49944;22.89124;1.27460;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00308;0.43751;22.92670;3.18698;0.00000;0.00000;12.41869;
5/5/2017 7:51:08 PM;53;EIS;35:32:02.987;00:01:17.547;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.50095;23.16754;0.30052;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01038;0.43608;23.16949;0.74317;0.00000;0.00000;12.41869;
5/5/2017 7:51:19 PM;53;EIS;35:32:14.096;00:01:28.656;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.50184;23.54453;-0.55802;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01627;0.43151;23.55115;-1.35770;0.00000;0.00000;12.21695;
5/5/2017 7:51:30 PM;53;EIS;35:32:25.193;00:01:39.753;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.50363;23.98191;-1.24025;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01964;0.42460;24.01396;-2.96047;0.00000;0.00000;12.41869;
5/5/2017 7:51:42 PM;53;EIS;35:32:36.816;00:01:51.376;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.49941;24.47289;-1.80283;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02173;0.41637;24.53920;-4.21317;0.00000;0.00000;12.21695;
5/5/2017 7:51:53 PM;53;EIS;35:32:48.330;00:02:02.890;2;1;Pan_5pulse_EISSOC;3.50134;0.00000;-2.17501;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.51125;25.01047;-2.27084;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02331;0.40748;25.11335;-5.18797;0.00000;0.00000;12.20574;
5/5/2017 7:52:05 PM;53;EIS;35:33:00.509;00:02:15.069;2;1;Pan_5pulse_EISSOC;3.50199;0.00000;-2.17501;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.50372;25.60001;-2.67361;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02475;0.39813;25.73925;-5.96224;0.00000;0.00000;12.21695;
